,feature,importance
106,entropy_of_contacts__weekday__allday__text,0.05172478910636505
107,entropy_of_contacts__weekday__day__text,-0.05950637115498173
108,entropy_of_contacts__weekday__night__call,0.0363888507691858
109,entropy_of_contacts__weekday__night__text,0.16571878246842406
110,entropy_of_contacts__weekend__allday__call,-0.12338004432725672
111,entropy_of_contacts__weekend__allday__text,0.04519987959095293
112,balance_of_contacts__allweek__allday__call__skewness,-0.021325752990151308
113,balance_of_contacts__allweek__allday__call__max,0.04387151479033579
114,balance_of_contacts__allweek__allday__text__mean,0.11360138933065521
115,balance_of_contacts__allweek__allday__text__std,0.011392385255651475
116,balance_of_contacts__allweek__allday__text__min,0.06382049632971384
117,balance_of_contacts__allweek__day__call__std,-0.008233281749740636
118,balance_of_contacts__allweek__day__call__skewness,0.04770692556331473
119,balance_of_contacts__allweek__day__call__kurtosis,0.15518859994839138
120,balance_of_contacts__allweek__day__call__min,0.07770768190834933
121,balance_of_contacts__allweek__day__text__min,0.05017822650010912
122,balance_of_contacts__allweek__day__text__max,0.0007542755214325533
123,balance_of_contacts__allweek__night__call__skewness,0.10508806019888241
124,balance_of_contacts__allweek__night__call__min,-0.05799221832122264
125,balance_of_contacts__allweek__night__call__max,0.11569535309330013
126,balance_of_contacts__allweek__night__text__mean,-0.023825741460554193
127,balance_of_contacts__allweek__night__text__std,0.07976778996604231
128,balance_of_contacts__allweek__night__text__median,0.08546551979486633
129,balance_of_contacts__allweek__night__text__skewness,-0.020389884262285517
130,balance_of_contacts__allweek__night__text__min,-0.11684171802303372
131,balance_of_contacts__weekday__allday__call__mean,-0.102307178905383
132,balance_of_contacts__weekday__allday__call__std,0.012114595664250351
133,balance_of_contacts__weekday__allday__call__median,0.0394668013317344
134,balance_of_contacts__weekday__allday__text__mean,0.05249787538192678
135,balance_of_contacts__weekday__allday__text__std,-0.11116385458245123
136,balance_of_contacts__weekday__allday__text__median,0.01793567321239294
137,balance_of_contacts__weekday__day__call__std,0.056825238533247224
138,balance_of_contacts__weekday__day__call__median,-0.021800164871577675
139,balance_of_contacts__weekday__day__call__min,0.08161635942572651
140,balance_of_contacts__weekday__day__text__mean,-0.061658789191492855
141,balance_of_contacts__weekday__day__text__median,0.0544137130087731
142,balance_of_contacts__weekday__day__text__kurtosis,-0.024033225098769664
143,balance_of_contacts__weekday__day__text__min,-0.005608097384528398
144,balance_of_contacts__weekday__night__call__mean,0.05529412977840123
145,balance_of_contacts__weekday__night__call__std,0.046902710546667184
146,balance_of_contacts__weekday__night__call__skewness,-0.02846530917001774
147,balance_of_contacts__weekday__night__call__max,0.04030077870788696
148,balance_of_contacts__weekday__night__text__mean,-0.03883799835382163
149,balance_of_contacts__weekday__night__text__std,0.04146350178834371
150,balance_of_contacts__weekday__night__text__median,0.2159550514225131
151,balance_of_contacts__weekday__night__text__kurtosis,-0.11172059370592724
152,balance_of_contacts__weekday__night__text__min,0.007884487278878494
153,balance_of_contacts__weekend__allday__call__std,-0.04794228583776487
154,balance_of_contacts__weekend__allday__call__skewness,0.06737113603503024
155,balance_of_contacts__weekend__allday__call__kurtosis,0.06718209223258075
156,balance_of_contacts__weekend__allday__text__std,0.11701903772827699
157,balance_of_contacts__weekend__allday__text__median,-0.027875622076681927
158,balance_of_contacts__weekend__allday__text__kurtosis,-0.06872110646454276
159,balance_of_contacts__weekend__day__call__std,-0.010530150316199836
160,balance_of_contacts__weekend__day__call__kurtosis,0.07411699705470617
161,balance_of_contacts__weekend__day__call__min,0.06914789787057161
162,balance_of_contacts__weekend__day__text__mean,0.1358319744310992
163,balance_of_contacts__weekend__day__text__std,0.01158213292916121
164,balance_of_contacts__weekend__day__text__median,-0.06806072395467476
