,feature,importance
209,interactions_per_contact__weekday__night__text__std,0.10889661425230507
210,interactions_per_contact__weekday__night__text__skewness,-0.12270430404431727
211,interactions_per_contact__weekend__allday__call__mean,-0.15623312299657965
212,interactions_per_contact__weekend__allday__call__std,-0.1538012559885121
213,interactions_per_contact__weekend__allday__call__skewness,-0.29827378434122387
214,interactions_per_contact__weekend__allday__call__kurtosis,-0.08267159823522463
215,interactions_per_contact__weekend__allday__call__max,0.14637035517456157
216,interactions_per_contact__weekend__allday__text__median,0.006848685502509517
217,interactions_per_contact__weekend__allday__text__skewness,-0.024815704478202607
218,interactions_per_contact__weekend__day__call__mean,0.13002007357554263
219,interactions_per_contact__weekend__day__call__std,0.055689427784718595
220,interactions_per_contact__weekend__day__call__kurtosis,0.07621856850124588
221,interactions_per_contact__weekend__day__call__min,0.017631953411693255
222,interactions_per_contact__weekend__day__text__std,0.056386855823285474
223,interactions_per_contact__weekend__day__text__skewness,0.2795195922182259
224,interactions_per_contact__weekend__day__text__min,0.1732365507909429
225,interactions_per_contact__weekend__day__text__max,0.17198853889355056
226,interactions_per_contact__weekend__night__call__mean,-0.1668484523801975
227,interactions_per_contact__weekend__night__call__std,0.08030165901687292
228,interactions_per_contact__weekend__night__call__min,-0.06322160011580336
229,interactions_per_contact__weekend__night__call__max,0.10341713592033373
230,interactions_per_contact__weekend__night__text__median,0.0095506194432789
231,interevent_time__allweek__allday__call__median,0.06577922366958365
232,interevent_time__allweek__allday__call__kurtosis,-0.07194726695619878
233,interevent_time__allweek__allday__call__min,-0.0012934023767711602
234,interevent_time__allweek__allday__text__median,-0.04024783496754563
235,interevent_time__allweek__allday__text__skewness,-0.09096113440845645
236,interevent_time__allweek__allday__text__kurtosis,-0.07985501364354951
237,interevent_time__allweek__day__call__skewness,0.059010157045028995
238,interevent_time__allweek__day__call__kurtosis,0.08447225632481915
239,interevent_time__allweek__day__call__max,-0.04153396747484276
240,interevent_time__allweek__day__text__mean,-0.24060800331080423
241,interevent_time__allweek__day__text__skewness,0.14682635884795692
242,interevent_time__allweek__day__text__kurtosis,0.15729326043191022
243,interevent_time__allweek__day__text__min,0.11935211031404828
244,interevent_time__allweek__night__call__mean,0.3361514978077168
245,interevent_time__allweek__night__call__kurtosis,0.12806924019759816
246,interevent_time__allweek__night__text__mean,-0.17153063945792002
247,interevent_time__allweek__night__text__median,-0.007332149293522286
248,interevent_time__allweek__night__text__kurtosis,-0.10113830206470305
249,interevent_time__allweek__night__text__max,-0.1382068480045744
250,interevent_time__weekday__allday__call__skewness,0.17720017579922195
251,interevent_time__weekday__allday__call__max,0.0001380390340125851
252,interevent_time__weekday__allday__text__mean,0.16113815685976438
253,interevent_time__weekday__allday__text__std,0.06478168055499431
254,interevent_time__weekday__allday__text__skewness,0.13473361064252692
255,interevent_time__weekday__allday__text__kurtosis,0.12949838269332
256,interevent_time__weekday__day__call__mean,-0.050526720301653935
257,interevent_time__weekday__day__call__kurtosis,-0.17591519030947556
258,interevent_time__weekday__day__call__min,0.200152082295975
259,interevent_time__weekday__day__text__mean,-0.157293349632635
260,interevent_time__weekday__day__text__kurtosis,-0.14114116125454926
261,interevent_time__weekday__day__text__min,0.2232330542204041
262,interevent_time__weekday__night__call__median,0.05763812739982637
263,interevent_time__weekday__night__call__kurtosis,-0.16288567799112463
264,interevent_time__weekday__night__call__min,-0.021425522960507825
265,interevent_time__weekday__night__call__max,0.20683019130516872
266,interevent_time__weekday__night__text__median,0.06989932233912578
267,interevent_time__weekday__night__text__kurtosis,0.14707587775424305
268,interevent_time__weekday__night__text__min,-0.07780160156581249
269,interevent_time__weekday__night__text__max,0.16111774952503183
270,interevent_time__weekend__allday__call__median,-0.14940274887159408
271,interevent_time__weekend__allday__call__skewness,-0.11533778640204147
272,interevent_time__weekend__allday__text__skewness,-0.24310716944491953
273,interevent_time__weekend__allday__text__kurtosis,0.12285891524424145
274,interevent_time__weekend__day__call__mean,0.11784650548464931
275,interevent_time__weekend__day__text__mean,-0.015236418562116738
276,interevent_time__weekend__day__text__std,0.15134507918887172
277,interevent_time__weekend__day__text__median,0.046625867007747866
278,interevent_time__weekend__day__text__skewness,0.26313015200248735
279,interevent_time__weekend__day__text__kurtosis,-0.04243901408777877
280,interevent_time__weekend__day__text__min,0.009578672809748286
281,interevent_time__weekend__night__call__std,0.052616874296389365
282,interevent_time__weekend__night__call__skewness,0.19160752164928443
283,interevent_time__weekend__night__call__max,0.13182503009882837
284,interevent_time__weekend__night__text__median,-0.20056737595607751
285,interevent_time__weekend__night__text__max,0.16197270390468213
286,percent_pareto_interactions__allweek__allday__text,0.012122645450379943
287,percent_pareto_interactions__allweek__day__call,0.20548395778132023
288,percent_pareto_interactions__allweek__night__call,0.08938767594905761
289,percent_pareto_interactions__allweek__night__text,0.1359343034584742
290,percent_pareto_interactions__weekday__night__call,-0.11139588272083112
291,percent_pareto_interactions__weekday__night__text,-0.06908014493877329
292,percent_pareto_interactions__weekend__day__call,0.1360867721556878
293,percent_pareto_interactions__weekend__day__text,-0.18589350730684356
294,percent_pareto_interactions__weekend__night__call,-0.09078200396640794
295,percent_pareto_interactions__weekend__night__text,0.11337519391803856
296,percent_pareto_durations__weekday__allday__call,0.004937811030452266
297,percent_pareto_durations__weekday__day__call,0.16638769646438742
298,percent_pareto_durations__weekday__night__call,-0.015689434588700556
299,percent_pareto_durations__weekend__night__call,0.08254897786035438
300,number_of_interactions__allweek__day__call,0.21530401764909307
301,number_of_interactions__allweek__day__text,0.09214303639555951
302,number_of_interactions__weekday__allday__call,-0.2223403555192231
303,number_of_interactions__weekday__day__call,0.3611462791603067
304,number_of_interactions__weekday__day__text,-0.22303241513702404
305,number_of_interactions__weekday__night__text,0.28602809623213604
306,number_of_interactions__weekend__allday__call,-0.05583649053997479
307,number_of_interactions__weekend__day__call,-0.1468397149049886
308,number_of_interaction_in__allweek__allday__call,0.21809394960112893
309,number_of_interaction_in__allweek__day__text,0.170469202347227
310,number_of_interaction_in__allweek__night__text,-0.2973800111479476
311,number_of_interaction_in__weekday__allday__text,-0.12687528260560857
312,number_of_interaction_in__weekday__day__call,0.18656096560222232
313,number_of_interaction_in__weekday__day__text,0.11659658058995052
314,number_of_interaction_in__weekday__night__text,-0.02294243006404188
315,number_of_interaction_in__weekend__allday__call,0.16019231882730736
316,number_of_interaction_in__weekend__day__call,0.03983632397735828
317,number_of_interaction_in__weekend__day__text,-0.08545139434775906
318,number_of_interaction_out__allweek__allday__call,0.16612764911074504
319,number_of_interaction_out__allweek__allday__text,0.06862160053588326
320,number_of_interaction_out__allweek__day__call,-0.12233410385684029
321,number_of_interaction_out__allweek__day__text,0.34024900450679846
322,number_of_interaction_out__allweek__night__text,0.03497796022522536
323,number_of_interaction_out__weekday__allday__call,0.26333626426143697
324,number_of_interaction_out__weekday__day__call,0.03090444278540835
325,number_of_interaction_out__weekday__day__text,0.07298403175153373
326,number_of_interaction_out__weekday__night__call,0.02319010689602487
327,number_of_interaction_out__weekend__allday__call,-0.057835777207671614
328,number_of_interaction_out__weekend__day__call,-0.024883523760015284
329,number_of_interaction_out__weekend__night__text,0.17343312285102466
330,number_of_antennas__allweek__allday,-0.019600724475691583
331,number_of_antennas__allweek__day,0.17082970756712348
332,number_of_antennas__allweek__night,0.01342847795509319
333,number_of_antennas__weekday__allday,0.04663271167646568
334,number_of_antennas__weekday__day,0.05908916984611866
335,number_of_antennas__weekday__night,-0.15212174188882432
336,number_of_antennas__weekend__night,0.011281171817308758
337,entropy_of_antennas__allweek__allday,-0.03813030513740364
338,entropy_of_antennas__weekday__day,-0.1346798037052613
339,entropy_of_antennas__weekday__night,-0.1580090353421145
340,entropy_of_antennas__weekend__night,0.1764981141716356
341,percent_at_home__weekday__allday,-0.30787482669646066
342,percent_at_home__weekday__day,0.023184777446446484
343,percent_at_home__weekend__night,-0.05563677670970409
344,radius_of_gyration__allweek__allday,0.15976237776909336
345,radius_of_gyration__allweek__night,0.09842609630587436
346,radius_of_gyration__weekday__day,-0.31867077146036366
347,radius_of_gyration__weekday__night,0.10405909518901559
348,radius_of_gyration__weekend__allday,0.15627518648302183
349,radius_of_gyration__weekend__day,-0.017756486710723683
350,radius_of_gyration__weekend__night,-0.18187382796908025
351,frequent_antennas__weekday__day,-0.05664726890015073
352,frequent_antennas__weekday__night,0.18235908626332611
353,frequent_antennas__weekend__day,-0.03372335703875711
354,frequent_antennas__weekend__night,0.2972287761542721
355,churn_rate__std,0.2900064262079887
356,amount_recharges__allweek__allday__median,0.10672106063720893
357,amount_recharges__allweek__allday__skewness,0.17149478122883258
358,amount_recharges__allweek__day__mean,-0.0012072208754102657
359,amount_recharges__allweek__day__std,-0.249981008445225
360,amount_recharges__allweek__day__skewness,-0.2371695510984102
361,amount_recharges__allweek__day__kurtosis,0.005647728701022884
362,amount_recharges__allweek__day__max,-0.3374444195890336
363,amount_recharges__allweek__night__std,0.15001016507088663
364,amount_recharges__allweek__night__median,0.10739761497098758
365,amount_recharges__allweek__night__min,-0.32012410872186964
366,amount_recharges__weekday__allday__mean,0.11631808316846703
367,amount_recharges__weekday__allday__std,0.05763890094494257
368,amount_recharges__weekday__day__std,-0.2019873016756595
369,amount_recharges__weekday__day__kurtosis,-0.1028053396957506
370,amount_recharges__weekday__night__mean,0.061750778149467625
371,amount_recharges__weekday__night__kurtosis,-0.13245336580739506
372,amount_recharges__weekday__night__min,0.00030084200454133205
373,amount_recharges__weekend__allday__std,0.038222370335726695
374,amount_recharges__weekend__allday__skewness,-0.020823281470462775
375,amount_recharges__weekend__allday__min,-0.019870622865120067
376,amount_recharges__weekend__day__skewness,0.053997060546599134
377,amount_recharges__weekend__day__min,-0.2078230313862124
378,amount_recharges__weekend__night__mean,0.14146183646008326
379,amount_recharges__weekend__night__kurtosis,0.1892688616278966
380,amount_recharges__weekend__night__max,0.05356503156744374
381,interevent_time_recharges__allweek__allday__std,-0.011504003960994309
382,interevent_time_recharges__allweek__allday__skewness,-0.04257218765877266
383,interevent_time_recharges__allweek__day__std,-0.10736020156161089
384,interevent_time_recharges__allweek__day__skewness,0.10547534581450094
385,interevent_time_recharges__allweek__day__kurtosis,0.319588204002227
386,interevent_time_recharges__allweek__day__min,0.166462870074759
387,interevent_time_recharges__allweek__night__mean,-0.01978915865969577
388,interevent_time_recharges__allweek__night__std,0.0711937858488835
